0,nombres_productos,precios,categoria,imagenes
https://hipermarfish.com/market/productos/conservas-y-enlatados,Anchovies / Boquerones en Ajo 198 g X Unidad x 198 g ,$ 24.700                          ,CONSERVAS Y ENLATADOS,https://hipermarfish.com/public/images/productos/GFDP011420210146_400.jpg
https://hipermarfish.com/market/productos/conservas-y-enlatados,Anchovies / Boquerones en Pimienta 198 g X Unidad x 198 g ,$ 24.700                          ,CONSERVAS Y ENLATADOS,https://hipermarfish.com/public/images/productos/B5A3346_400.jpg
https://hipermarfish.com/market/productos/conservas-y-enlatados,Anchovies / Boquerones con Aceituna 198 g X Unidad x 198 g ,$ 24.700                          ,CONSERVAS Y ENLATADOS,https://hipermarfish.com/public/images/productos/LCLZ082420190355_400.jpg
https://hipermarfish.com/market/productos/conservas-y-enlatados,Anchovies / Boquerones en Aceite 1 Kg X Unidad x 1 kg ,$ 79.600                          ,CONSERVAS Y ENLATADOS,https://hipermarfish.com/public/images/productos/HDPL082420190356_400.jpg
https://hipermarfish.com/market/productos/conservas-y-enlatados,Jengibre 1 Kg X Paquete x 1 kg ,$ 18.800                          ,CONSERVAS Y ENLATADOS,https://hipermarfish.com/public/images/productos/RBAD021020220503_400.jpg
https://hipermarfish.com/market/productos/conservas-y-enlatados,Jengibre 100 g X Unidad x 100 g ,$ 3.100                          ,CONSERVAS Y ENLATADOS,https://hipermarfish.com/public/images/productos/ITEP021020220404_400.jpg
https://hipermarfish.com/market/productos/conservas-y-enlatados,Arenques / Herring en Vino 340 g X Unidad x 340 g ,$ 28.000                          ,CONSERVAS Y ENLATADOS,https://hipermarfish.com/public/images/productos/B5A3338_400.jpg
https://hipermarfish.com/market/productos/conservas-y-enlatados,Arenques / Herring Rollmops 340 g X Unidad x 340 g ,$ 28.000                          ,CONSERVAS Y ENLATADOS,https://hipermarfish.com/public/images/productos/NIRQ071420200808_400.jpg
https://hipermarfish.com/market/productos/conservas-y-enlatados,Arenques / Herring Marinado 340 g X Unidad x 340 g ,$ 28.000                          ,CONSERVAS Y ENLATADOS,https://hipermarfish.com/public/images/productos/B5A3323_400.jpg
https://hipermarfish.com/market/productos/conservas-y-enlatados,Arenques / Herring en Mostaza 340 g X Unidad x 340 g ,$ 28.000                          ,CONSERVAS Y ENLATADOS,https://hipermarfish.com/public/images/productos/B5A3337_400.jpg
https://hipermarfish.com/market/productos/conservas-y-enlatados,Arenques / Herring en Crema 340 g X Unidad x 340 g ,$ 28.000                          ,CONSERVAS Y ENLATADOS,https://hipermarfish.com/public/images/productos/B5A3339_400.jpg
https://hipermarfish.com/market/productos/conservas-y-enlatados,Caviar de Salmón 50 g X Unidad x 50 g ,$ 74.000                          ,CONSERVAS Y ENLATADOS,https://hipermarfish.com/public/images/productos/B5A3316_400.jpg
https://hipermarfish.com/market/productos/conservas-y-enlatados,Caviar Rojo 100 g X Unidad x 100 g ,$ 36.900                          ,CONSERVAS Y ENLATADOS,https://hipermarfish.com/public/images/productos/B5A3341_400.jpg
https://hipermarfish.com/market/productos/conservas-y-enlatados,Caviar Negro 100 g X Unidad x 100 g ,$ 36.900                          ,CONSERVAS Y ENLATADOS,https://hipermarfish.com/public/images/productos/B5A3317_400.jpg
https://hipermarfish.com/market/productos/condimentos-y-especias,Chili Rojo en Polvo 1 Kg X Paquete x 1 kg ,$ 37.500                          ,CONDIMENTOS Y ESPECIAS,https://hipermarfish.com/public/images/productos/REDE060920220525_400.jpg
https://hipermarfish.com/market/productos/condimentos-y-especias,Ají Picante en Polvo 453 g X Paquete x 453 g ,$ 14.200                          ,CONDIMENTOS Y ESPECIAS,https://hipermarfish.com/public/images/productos/ITHM052720220244_400.jpg
https://hipermarfish.com/market/productos/condimentos-y-especias,Furikake Salmón 50 g X Unidad x 50 g ,$ 20.000                          ,CONDIMENTOS Y ESPECIAS,https://hipermarfish.com/public/images/productos/ZMMJ021020220325_400.jpg
https://hipermarfish.com/market/productos/condimentos-y-especias,Furikake Wasabi 50 g X Unidad x 50 g ,$ 20.000                          ,CONDIMENTOS Y ESPECIAS,https://hipermarfish.com/public/images/productos/QTKG103020200422_400.jpg
https://hipermarfish.com/market/productos/condimentos-y-especias,Furikake Nori 50 g X Unidad x 50 g ,$ 20.000                          ,CONDIMENTOS Y ESPECIAS,https://hipermarfish.com/public/images/productos/ULUY111720200556_400.jpg
https://hipermarfish.com/market/productos/condimentos-y-especias,Furikake Noritamago 50 g X Unidad x 50 g ,$ 20.000                          ,CONDIMENTOS Y ESPECIAS,https://hipermarfish.com/public/images/productos/EFXG021020220325_400.jpg
https://hipermarfish.com/market/productos/condimentos-y-especias,Bonito Seco / Katsoubushi 45 g X Paquete x 45 g ,$ 9.000                          ,CONDIMENTOS Y ESPECIAS,https://hipermarfish.com/public/images/productos/EGQL052920200139_400.jpg
https://hipermarfish.com/market/productos/condimentos-y-especias,Hondashi Tassya 1 Kg X Unidad x 1 kg ,$ 56.700                          ,CONDIMENTOS Y ESPECIAS,https://hipermarfish.com/public/images/productos/UFHO052920200138_400.jpg
https://hipermarfish.com/market/productos/condimentos-y-especias,Hondashi Tassya 500 g X Paquete x 500 g ,$ 30.500                          ,CONDIMENTOS Y ESPECIAS,https://hipermarfish.com/public/images/productos/ZDBX102420200221_400.jpg
https://hipermarfish.com/market/productos/condimentos-y-especias,Tinta de Calamar 500 g X Unidad x 500 g ,$ 109.000                          ,CONDIMENTOS Y ESPECIAS,https://hipermarfish.com/public/images/productos/GZQN042720200134_400.jpg
https://hipermarfish.com/market/productos/condimentos-y-especias,Tinta de Calamar 90 g X Unidad x 90 g ,$ 25.000                          ,CONDIMENTOS Y ESPECIAS,https://hipermarfish.com/public/images/productos/BAOJ082720220234_400.jpg
https://hipermarfish.com/market/productos/condimentos-y-especias,Tinta de Calamar en Sobre x 4  Und de 4 g X Paquete x 4 u ,$ 12.000                          ,CONDIMENTOS Y ESPECIAS,https://hipermarfish.com/public/images/productos/DKPJ021020220511_400.jpg
https://hipermarfish.com/market/productos/condimentos-y-especias,Curry Powder 85 g X Unidad x 85 g ,$ 21.000                          ,CONDIMENTOS Y ESPECIAS,https://hipermarfish.com/public/images/productos/JBIW112520200359_400.jpg
https://hipermarfish.com/market/productos/condimentos-y-especias,Sal Marina Fina 750 g X Unidad x 750 g ,$ 20.300                          ,CONDIMENTOS Y ESPECIAS,https://hipermarfish.com/public/images/productos/GICK082120200843_400.jpg
https://hipermarfish.com/market/productos/condimentos-y-especias,Sal Marina Fina 250 g X Unidad x 250 g ,$ 13.000                          ,CONDIMENTOS Y ESPECIAS,https://hipermarfish.com/public/images/productos/XEXB112520200358_400.jpg
https://hipermarfish.com/market/productos/condimentos-y-especias,Sal Marina Gruesa 750 g X Unidad x 750 g ,$ 20.300                          ,CONDIMENTOS Y ESPECIAS,https://hipermarfish.com/public/images/productos/QJYY082120200845_400.jpg
https://hipermarfish.com/market/productos/condimentos-y-especias,Sal Marina Gruesa 250 g X Unidad x 250 g ,$ 13.000                          ,CONDIMENTOS Y ESPECIAS,https://hipermarfish.com/public/images/productos/XXUR112520200359_400.jpg
https://hipermarfish.com/market/productos/condimentos-y-especias,Caldo de Camarón 200 g X Unidad x 200 g ,$ 7.500                          ,CONDIMENTOS Y ESPECIAS,https://hipermarfish.com/public/images/productos/GBRP082420190835_400.jpg
https://hipermarfish.com/market/productos/condimentos-y-especias,Azafrán 1 g X Unidad x 1 g ,$ 21.200                          ,CONDIMENTOS Y ESPECIAS,https://hipermarfish.com/public/images/productos/VBYD082620190809_400.jpg
https://hipermarfish.com/market/productos/condimentos-y-especias,Coco Rayado 250 g X Paquete x 250 g ,$ 9.000                          ,CONDIMENTOS Y ESPECIAS,https://hipermarfish.com/public/images/productos/FHPU101520201228_400.jpg
https://hipermarfish.com/market/productos/leche-de-coco,Crema de Coco Lata 13.5 oz. (400 ml) X Lata x 400 ml ,$ 7.000                          ,LECHE DE COCO,https://hipermarfish.com/public/images/productos/PAWZ042220220240_400.jpg
https://hipermarfish.com/market/productos/leche-de-coco,Leche de Coco Lata 5.8 oz. (165 ml) X Lata x 165 ml ,$ 3.700                          ,LECHE DE COCO,https://hipermarfish.com/public/images/productos/B5A2901_400.jpg
https://hipermarfish.com/market/productos/leche-de-coco,Leche de Coco Crema Thai 370 g X Unidad x 370 g ,$ 19.400                          ,LECHE DE COCO,https://hipermarfish.com/public/images/productos/B5A2952_400.jpg
https://hipermarfish.com/market/productos/postres-y-dulces,Mochi Daifuku Kusa X Unidad ,$ 10.000                          ,POSTRES Y DULCES,https://hipermarfish.com/public/images/productos/ESDH060920220528_400.jpg
https://hipermarfish.com/market/productos/postres-y-dulces,Mochi Daifuku Mame X Unidad ,$ 10.000                          ,POSTRES Y DULCES,https://hipermarfish.com/public/images/productos/MRSJ060920220529_400.jpg
https://hipermarfish.com/market/productos/postres-y-dulces,Mochi Daifuku Aka X Unidad ,$ 10.000                          ,POSTRES Y DULCES,https://hipermarfish.com/public/images/productos/HECN060920220529_400.jpg
https://hipermarfish.com/market/productos/postres-y-dulces,Mochi Daifuku Kuro Goma X Unidad ,$ 10.000                          ,POSTRES Y DULCES,https://hipermarfish.com/public/images/productos/CDJH060920220529_400.jpg
https://hipermarfish.com/market/productos/postres-y-dulces,Mochi Daifuku Shiro Goma X Unidad ,$ 10.000                          ,POSTRES Y DULCES,https://hipermarfish.com/public/images/productos/JEFT060920220530_400.jpg
https://hipermarfish.com/market/productos/postres-y-dulces,Mochi Daifuku Shiro X Unidad ,$ 10.000                          ,POSTRES Y DULCES,https://hipermarfish.com/public/images/productos/QVRF060920220530_400.jpg
https://hipermarfish.com/market/productos/postres-y-dulces,Dorayaki Chestnut 280 g X Unidad x 280 g ,$ 21.000                          ,POSTRES Y DULCES,https://hipermarfish.com/public/images/productos/B5A3158_400.jpg
https://hipermarfish.com/market/productos/postres-y-dulces,Dorayaki Matcha 280 g X Unidad x 280 g ,$ 21.000                          ,POSTRES Y DULCES,https://hipermarfish.com/public/images/productos/B5A3159_400.jpg
https://hipermarfish.com/market/productos/pastas-y-noodles,Ramen Shio Sun 348 g X Unidad x 348 g ,$ 22.400                          ,PASTAS Y NOODLES,https://hipermarfish.com/public/images/productos/UJHY051920220356_400.jpg
https://hipermarfish.com/market/productos/pastas-y-noodles,Ramen Okinawa Sun 415 g X Unidad x 415 g ,$ 22.400                          ,PASTAS Y NOODLES,https://hipermarfish.com/public/images/productos/XUWF051920220345_400.jpg
https://hipermarfish.com/market/productos/pastas-y-noodles,Ramen Miso Sun 373 g X Unidad x 373 g ,$ 22.400                          ,PASTAS Y NOODLES,https://hipermarfish.com/public/images/productos/UCBB051920220343_400.jpg
https://hipermarfish.com/market/productos/pastas-y-noodles,Ramen Tonkotsu Sun 243 g X Unidad x 243 g ,$ 21.400                          ,PASTAS Y NOODLES,https://hipermarfish.com/public/images/productos/ANRV051920220401_400.jpg
https://hipermarfish.com/market/productos/pastas-y-noodles,Ramen Buldak Corn 650 g X Unidad x 650 g ,$ 31.600                          ,PASTAS Y NOODLES,https://hipermarfish.com/public/images/productos/HENY052820220314_400.jpg
https://hipermarfish.com/market/productos/pastas-y-noodles,Ramen Buldak Corn 130 g X Unidad x 130 g ,$ 6.400                          ,PASTAS Y NOODLES,https://hipermarfish.com/public/images/productos/GCBE082020220650_400.jpg
https://hipermarfish.com/market/productos/pastas-y-noodles,Ramen Buldak Stir / Fried 140 g X Unidad x 140 g ,$ 6.400                          ,PASTAS Y NOODLES,https://hipermarfish.com/public/images/productos/EZQL082020220512_400.jpg
https://hipermarfish.com/market/productos/pastas-y-noodles,Ramen Buldak de Tomate 700 g X Unidad x 700 g ,$ 31.600                          ,PASTAS Y NOODLES,https://hipermarfish.com/public/images/productos/XRBX051920220406_400.jpg
https://hipermarfish.com/market/productos/pastas-y-noodles,Ramen Buldak de Tomate 140 g X Unidad x 140 g ,$ 6.400                          ,PASTAS Y NOODLES,https://hipermarfish.com/public/images/productos/STED082020220516_400.jpg
https://hipermarfish.com/market/productos/pastas-y-noodles,Ramen Buldak de Queso 700 g X Unidad x 700 g ,$ 31.000                          ,PASTAS Y NOODLES,https://hipermarfish.com/public/images/productos/ICKZ051920220410_400.jpg
https://hipermarfish.com/market/productos/pastas-y-noodles,Ramen Buldak de Queso 140 g X Paquete x 140 g ,$ 6.200                          ,PASTAS Y NOODLES,https://hipermarfish.com/public/images/productos/ROQR121020220230_400.jpg
https://hipermarfish.com/market/productos/pastas-y-noodles,Ramen Buldak Kimchi 135 g X Unidad x 135 g ,$ 7.300                          ,PASTAS Y NOODLES,https://hipermarfish.com/public/images/productos/XRJE082020220457_400.jpg
https://hipermarfish.com/market/productos/pastas-y-noodles,Ramen Buldak Jjajang 700 g X Unidad x 700 g ,$ 38.200                          ,PASTAS Y NOODLES,https://hipermarfish.com/public/images/productos/NQRL051920220416_400.jpg
https://hipermarfish.com/market/productos/pastas-y-noodles,Ramen Buldak Jjajang 140 g X Paquete x 140 g ,$ 7.700                          ,PASTAS Y NOODLES,https://hipermarfish.com/public/images/productos/MNNB112620220352_400.jpg
https://hipermarfish.com/market/productos/pastas-y-noodles,Ramen Buldak Picante 140 g X Paquete x 140 g ,$ 6.400                          ,PASTAS Y NOODLES,https://hipermarfish.com/public/images/productos/LVFQ112620220412_400.jpg
https://hipermarfish.com/market/productos/pastas-y-noodles,Ramen Buldak Ligth 700 g X Unidad x 700 g ,$ 31.600                          ,PASTAS Y NOODLES,https://hipermarfish.com/public/images/productos/JNER051920220431_400.jpg
https://hipermarfish.com/market/productos/pastas-y-noodles,Ramen Buldak Ligth 120 g X Paquete x 110 g ,$ 6.400                          ,PASTAS Y NOODLES,https://hipermarfish.com/public/images/productos/KBCZ090120220600_400.jpg
https://hipermarfish.com/market/productos/pastas-y-noodles,Ramen Buldak Soup 725 g X Unidad x 725 g ,$ 31.600                          ,PASTAS Y NOODLES,https://hipermarfish.com/public/images/productos/GZKX051920220436_400.jpg
https://hipermarfish.com/market/productos/pastas-y-noodles,Ramen Buldak Soup  145 g X Paquete x 145 g ,$ 6.400                          ,PASTAS Y NOODLES,https://hipermarfish.com/public/images/productos/GTRL112620220411_400.jpg
https://hipermarfish.com/market/productos/pastas-y-noodles,Ramen Buldak Curry 700 g X Unidad x 700 g ,$ 31.600                          ,PASTAS Y NOODLES,https://hipermarfish.com/public/images/productos/RTSP051920220420_400.jpg
https://hipermarfish.com/market/productos/pastas-y-noodles,Ramen Buldak Curry 140 g X Paquete x 140 g ,$ 6.400                          ,PASTAS Y NOODLES,https://hipermarfish.com/public/images/productos/DMYG120420220539_400.jpg
https://hipermarfish.com/market/productos/pastas-y-noodles,Vermicelli x 283 g X Paquete x 283 g ,$ 12.400                          ,PASTAS Y NOODLES,https://hipermarfish.com/public/images/productos/IDUI061420220336_400.jpg
https://hipermarfish.com/market/productos/pastas-y-noodles,Vermicelli x 1 Kg X Paquete x 1 kg ,$ 45.000                          ,PASTAS Y NOODLES,https://hipermarfish.com/public/images/productos/MATW061420220339_400.jpg
https://hipermarfish.com/market/productos/pastas-y-noodles,Pasta Sweet Potato (Batata) 1 Kg X Paquete x 1 kg ,$ 21.000                          ,PASTAS Y NOODLES,https://hipermarfish.com/public/images/productos/OUEC060920220523_400.jpg
https://hipermarfish.com/market/productos/pastas-y-noodles,Pasta de Soya BBQ 500 g X Unidad x 500 g ,$ 16.500                          ,PASTAS Y NOODLES,https://hipermarfish.com/public/images/productos/GLCA050720210527_400.jpg
https://hipermarfish.com/market/productos/pastas-y-noodles,Pasta de Soya 500 g X Unidad x 500 g ,$ 15.500                          ,PASTAS Y NOODLES,https://hipermarfish.com/public/images/productos/EXWG050720210526_400.jpg
https://hipermarfish.com/market/productos/pastas-y-noodles,Pasta de Pimiento Picante 500 g X Unidad x 500 g ,$ 16.500                          ,PASTAS Y NOODLES,https://hipermarfish.com/public/images/productos/UNTL050720210528_400.jpg
https://hipermarfish.com/market/productos/pastas-y-noodles,Rice Cake Tteokguk 907 g X Unidad x 907 g ,$ 21.000                          ,PASTAS Y NOODLES,https://hipermarfish.com/public/images/productos/KNHS021020220422_400.jpg
https://hipermarfish.com/market/productos/pastas-y-noodles,Rice Cake Topokki 907 g X Unidad x 907 g ,$ 21.000                          ,PASTAS Y NOODLES,https://hipermarfish.com/public/images/productos/AVHC021020220428_400.jpg
https://hipermarfish.com/market/productos/pastas-y-noodles,Noodle Shin Ramyun Black Nongshim 130 g X Paquete x 130 g ,$ 7.500                          ,PASTAS Y NOODLES,https://hipermarfish.com/public/images/productos/YKWS100720210315_400.jpg
https://hipermarfish.com/market/productos/pastas-y-noodles,Egg Noodles 400 g X Unidad x 400 g ,$ 7.900                          ,PASTAS Y NOODLES,https://hipermarfish.com/public/images/productos/GKUA082720190330_400.jpg
https://hipermarfish.com/market/productos/pastas-y-noodles,Pasta Shirataki Konnyaku X Paquete x 200 g ,$ 9.000                          ,PASTAS Y NOODLES,https://hipermarfish.com/public/images/productos/VBXA090420200727_400.jpg
https://hipermarfish.com/market/productos/pastas-y-noodles,Pasta Vermicelli 500 g X Paquete x 500 g ,$ 12.000                          ,PASTAS Y NOODLES,https://hipermarfish.com/public/images/productos/SXMS082820210408_400.jpg
https://hipermarfish.com/market/productos/pastas-y-noodles,Pasta Udon 300 g X Paquete x 300 g ,$ 5.800                          ,PASTAS Y NOODLES,https://hipermarfish.com/public/images/productos/ZWYP071920220910_400.jpg
https://hipermarfish.com/market/productos/pastas-y-noodles,Pasta Ramen 300 g X Paquete x 300 g ,$ 6.500                          ,PASTAS Y NOODLES,https://hipermarfish.com/public/images/productos/CUMA101520201234_400.jpg
https://hipermarfish.com/market/productos/pastas-y-noodles,Pasta de Arroz 5 mm de 400 g X Paquete x 400 g ,$ 5.200                          ,PASTAS Y NOODLES,https://hipermarfish.com/public/images/productos/B5A2798_400.jpg
https://hipermarfish.com/market/productos/pastas-y-noodles,Pasta de Arroz 3 mm de 400 g X Paquete x 400 g ,$ 5.200                          ,PASTAS Y NOODLES,https://hipermarfish.com/public/images/productos/B5A2800_400.jpg
https://hipermarfish.com/market/productos/salsas-y-aderezos,Salsa de Soya Prémium 30 ml X Unidad x 30 ml ,$ 600                          ,SALSAS Y ADEREZOS,https://hipermarfish.com/public/images/productos/DDLO121320210533_400.jpg
https://hipermarfish.com/market/productos/salsas-y-aderezos,Dijon Mustard 370 g X Unidad x 370 g ,$ 27.600                          ,SALSAS Y ADEREZOS,https://hipermarfish.com/public/images/productos/MSGS081920210236_400.jpg
https://hipermarfish.com/market/productos/salsas-y-aderezos,Salsa Ponzu Seasir 150 ml X Unidad x 150 ml ,$ 5.800                          ,SALSAS Y ADEREZOS,https://hipermarfish.com/public/images/productos/CAKO121320210554_400.jpg
https://hipermarfish.com/market/productos/salsas-y-aderezos,Salsa de Pescado Red 500 ml X Unidad x 500 ml ,$ 98.000                          ,SALSAS Y ADEREZOS,https://hipermarfish.com/public/images/productos/PLRG080320220444_400.jpg
https://hipermarfish.com/market/productos/salsas-y-aderezos,Lata de  Aceite de Ajonjolí kadoya 1.6 L X Unidad x 1.60 lt ,$ 99.800                          ,SALSAS Y ADEREZOS,https://hipermarfish.com/public/images/productos/MGGU121920190726_400.jpg
https://hipermarfish.com/market/productos/salsas-y-aderezos,Aceite Kadoya en Botella de 327 ml X Botella x 327 ml ,$ 25.200                          ,SALSAS Y ADEREZOS,https://hipermarfish.com/public/images/productos/NCAJ083120191222_400.jpg
https://hipermarfish.com/market/productos/salsas-y-aderezos,Aceite Kadoya Hot 163 ml X Unidad x 163 ml ,$ 16.000                          ,SALSAS Y ADEREZOS,https://hipermarfish.com/public/images/productos/ZWKW102320200623_400.jpg
https://hipermarfish.com/market/productos/salsas-y-aderezos,Aceite de Coco Orgánico 500 ml X Unidad x 500 ml ,$ 26.900                          ,SALSAS Y ADEREZOS,https://hipermarfish.com/public/images/productos/UUKP022520210547_400.jpg
https://hipermarfish.com/market/productos/salsas-y-aderezos,Mayonesa Kewpie 500 g X Unidad x 500 g ,$ 29.600                          ,SALSAS Y ADEREZOS,https://hipermarfish.com/public/images/productos/QKTM083120191223_400.jpg
https://hipermarfish.com/market/productos/salsas-y-aderezos,Nam Pla Wan 215 g X Unidad x 215 g ,$ 14.500                          ,SALSAS Y ADEREZOS,https://hipermarfish.com/public/images/productos/B5A2878_400.jpg
https://hipermarfish.com/market/productos/salsas-y-aderezos,Salsa Hoisin Roland 210 g X Unidad x 210 g ,$ 15.200                          ,SALSAS Y ADEREZOS,https://hipermarfish.com/public/images/productos/CGHY111020201139_400.jpg
https://hipermarfish.com/market/productos/salsas-y-aderezos,Salsa Hoisin Dynasty 198 g X Unidad x 198 g ,$ 11.000                          ,SALSAS Y ADEREZOS,https://hipermarfish.com/public/images/productos/JEDR053120210619_400.jpg
https://hipermarfish.com/market/productos/salsas-y-aderezos,Salsa de Soya Less Seasir 150 ml X Unidad x 150 ml ,$ 9.000                          ,SALSAS Y ADEREZOS,https://hipermarfish.com/public/images/productos/EIJF041420210226_400.jpg
https://hipermarfish.com/market/productos/salsas-y-aderezos,Salsa de Soya Seasir 150 ml X Unidad x 150 ml ,$ 8.800                          ,SALSAS Y ADEREZOS,https://hipermarfish.com/public/images/productos/UKWE031720220825_400.jpg
https://hipermarfish.com/market/productos/salsas-y-aderezos,Salsa Soya Citrus 1L X Unidad x 1 lt ,$ 22.600                          ,SALSAS Y ADEREZOS,https://hipermarfish.com/public/images/productos/B5A2858_400.jpg
https://hipermarfish.com/market/productos/salsas-y-aderezos,Salsa Sriracha Hot Chili 482 g X Unidad x 482 g ,$ 15.500                          ,SALSAS Y ADEREZOS,https://hipermarfish.com/public/images/productos/NAKG051120200536_400.jpg
https://hipermarfish.com/market/productos/salsas-y-aderezos,Salsa Teriyaki 250 ml X Unidad x 250 ml ,$ 10.000                          ,SALSAS Y ADEREZOS,https://hipermarfish.com/public/images/productos/KMST090420200619_400.jpg
https://hipermarfish.com/market/productos/salsas-y-aderezos,Salsa Sweet Chili 750 g X Unidad x 750 g ,$ 20.200                          ,SALSAS Y ADEREZOS,https://hipermarfish.com/public/images/productos/B5A2845_400.jpg
https://hipermarfish.com/market/productos/salsas-y-aderezos,Salsa Sweet Chili 350 g X Unidad x 350 g ,$ 11.000                          ,SALSAS Y ADEREZOS,https://hipermarfish.com/public/images/productos/B5A2846_400.jpg
https://hipermarfish.com/market/productos/salsas-y-aderezos,Salsa de Ostras Grande 510 g X Unidad x 510 g ,$ 18.000                          ,SALSAS Y ADEREZOS,https://hipermarfish.com/public/images/productos/B5A2854_400.jpg
https://hipermarfish.com/market/productos/salsas-y-aderezos,Salsa de Ostras 260 g X Unidad x 260 g ,$ 12.000                          ,SALSAS Y ADEREZOS,https://hipermarfish.com/public/images/productos/ZGCA121920190915_400.jpg
https://hipermarfish.com/market/productos/salsas-y-aderezos,Salsa Ponzu Glaze Citrus 2.27 Kg X Unidad x 2.27 kg ,$ 59.300                          ,SALSAS Y ADEREZOS,https://hipermarfish.com/public/images/productos/B5A2779_400.jpg
https://hipermarfish.com/market/productos/salsas-y-aderezos,Salsa Poke Yamasa 2.13 Kg X Unidad x 2.13 kg ,$ 48.800                          ,SALSAS Y ADEREZOS,https://hipermarfish.com/public/images/productos/B5A2917_400.jpg
https://hipermarfish.com/market/productos/salsas-y-aderezos,Salsa de Anguila 250 ml X Unidad x 250 ml ,$ 7.900                          ,SALSAS Y ADEREZOS,https://hipermarfish.com/public/images/productos/B5A2857_400.jpg
https://hipermarfish.com/market/productos/te,Té de Jengibre y Miel 216 g X Paquete x 216 g ,$ 15.400                          ,TE,https://hipermarfish.com/public/images/productos/VBFQ082720221059_400.jpg
https://hipermarfish.com/market/productos/te,Té Verde 500 g X Unidad x 500 g ,$ 27.300                          ,TE,https://hipermarfish.com/public/images/productos/OIGC121920190918_400.jpg
https://hipermarfish.com/market/productos/todo-para-sushi,Togarashi Tassya 454 g X Paquete x 454 g ,$ 18.500                          ,TODO PARA SUSHI,https://hipermarfish.com/public/images/productos/BVCM112520200933_400.jpg
https://hipermarfish.com/market/productos/todo-para-sushi,Pega de Arroz 500 g X Unidad x 500 g ,$ 9.500                          ,TODO PARA SUSHI,https://hipermarfish.com/public/images/productos/SHME101520200507_400.jpg
https://hipermarfish.com/market/productos/todo-para-sushi,Masago 500 g X Unidad x 500 g ,$ 85.000                          ,TODO PARA SUSHI,https://hipermarfish.com/public/images/productos/CLPC101520200158_400.jpg
https://hipermarfish.com/market/productos/todo-para-sushi,Masago 80 g X Unidad x 80 g ,$ 15.500                          ,TODO PARA SUSHI,https://hipermarfish.com/public/images/productos/KOYK031720220900_400.jpg
https://hipermarfish.com/market/productos/todo-para-sushi,Wasabi 1 Kg X Unidad x 1 kg ,$ 48.000                          ,TODO PARA SUSHI,https://hipermarfish.com/public/images/productos/DEIY022620220404_400.jpg
https://hipermarfish.com/market/productos/todo-para-sushi,Wasabi 60 g X Unidad x 60 g ,$ 5.200                          ,TODO PARA SUSHI,https://hipermarfish.com/public/images/productos/JMHW101520201235_400.jpg
https://hipermarfish.com/market/productos/todo-para-sushi,Wasabi 43 g X Unidad x 43 g ,$ 7.000                          ,TODO PARA SUSHI,https://hipermarfish.com/public/images/productos/QUJM020820200840_400.jpg
https://hipermarfish.com/market/productos/todo-para-sushi,Vinagre Seasir 1.9 L X Unidad x 1 lt ,$ 31.300                          ,TODO PARA SUSHI,https://hipermarfish.com/public/images/productos/SWTN071420220520_400.jpg
https://hipermarfish.com/market/productos/todo-para-sushi,Vinagre Seasir 1 L X Botella x 1 lt ,$ 16.000                          ,TODO PARA SUSHI,https://hipermarfish.com/public/images/productos/IBCA071420220528_400.jpg
https://hipermarfish.com/market/productos/todo-para-sushi,Vinagre para Sushi 1 L X Unidad x 1 lt ,$ 12.800                          ,TODO PARA SUSHI,https://hipermarfish.com/public/images/productos/JIGE090420200622_400.jpg
https://hipermarfish.com/market/productos/todo-para-sushi,Mirin Mitsukan 354 ml X Botella x 354 ml ,$ 12.000                          ,TODO PARA SUSHI,https://hipermarfish.com/public/images/productos/UCWY080920210145_400.jpg
https://hipermarfish.com/market/productos/todo-para-sushi,Mirin Seasir 500 ml X Botella x 500 ml ,$ 15.600                          ,TODO PARA SUSHI,https://hipermarfish.com/public/images/productos/BOZS031720210653_400.jpg
https://hipermarfish.com/market/productos/todo-para-sushi,Mirin T 500 ml X Unidad x 500 ml ,$ 12.600                          ,TODO PARA SUSHI,https://hipermarfish.com/public/images/productos/QLWY082420190900_400.jpg
https://hipermarfish.com/market/productos/pescados-enteros-y-postas,Mojarra Roja Fresca X Kilogramo ,$ 17.000                          ,PESCADOS ENTEROS Y POSTAS,https://hipermarfish.com/public/images/productos/DHKG071120201002_400.jpg
https://hipermarfish.com/market/productos/pescados-enteros-y-postas,Mojarra Roja Congelada X Kilogramo ,$ 18.500                          ,PESCADOS ENTEROS Y POSTAS,https://hipermarfish.com/public/images/productos/MGQQ051220200911_400.jpg
https://hipermarfish.com/market/productos/pescados-enteros-y-postas,Mojarra Roja Empacada al Vacío X Kilogramo ,$ 18.500                          ,PESCADOS ENTEROS Y POSTAS,https://hipermarfish.com/public/images/productos/UEWN032520221035_400.jpg
https://hipermarfish.com/market/productos/pescados-enteros-y-postas,Mojarra Negra Fresca X Kilogramo ,$ 15.000                          ,PESCADOS ENTEROS Y POSTAS,https://hipermarfish.com/public/images/productos/OOED053020200213_400.jpg
https://hipermarfish.com/market/productos/pescados-enteros-y-postas,Mojarra Negra Congelada X Kilogramo ,$ 16.500                          ,PESCADOS ENTEROS Y POSTAS,https://hipermarfish.com/public/images/productos/GDFH112620200448_400.jpg
